item_id,evidence_class,type,path,size_bytes,modified_ts,sha256,purpose_guess
E00056,ARTIFACT,markdown,.claude/agents/optimization/load-balancer.md,12245,2026-04-12T12:56:46+00:00,630a3388862f0e11fef1a6d09ae5a1d5da826059905670b775d4f480ecc4ac45,Repository artifact.
E00057,ARTIFACT,markdown,.claude/agents/optimization/performance-monitor.md,19564,2026-04-12T12:56:46+00:00,2be55d0e639aee0df81d9b76c79d8952af35064a0749eafa4d12a021613345cf,Repository artifact.
E00058,ARTIFACT,markdown,.claude/agents/optimization/resource-allocator.md,19389,2026-04-12T12:56:46+00:00,b617890e5d6fcae097874aba70bfeeee0867dbb0d75661b1d5ee2f17398c24fe,Repository artifact.
E00059,ARTIFACT,markdown,.claude/agents/optimization/topology-optimizer.md,24540,2026-04-12T12:56:46+00:00,7c6c635c78a6bf57c4a131386cfe0d5c6f1aa93ba449346563bef48b0e8a65c7,Repository artifact.
E00060,ARTIFACT,markdown,.claude/agents/payments/agentic-payments.md,5160,2026-04-12T12:56:46+00:00,d2b5b54b7f538f3f8c04893f8c0d878605f69b227d73aff71e2e67b121f46ab2,Repository artifact.
E00061,ARTIFACT,markdown,.claude/agents/pyo3-boundary-reviewer.md,3213,2026-04-12T12:56:46+00:00,708d74487a0deb313b4bcdee8dbcce25f59f5f3343de9742734f3fff56e46933,Repository artifact.
E00062,ARTIFACT,markdown,.claude/agents/sona/sona-learning-optimizer.md,1920,2026-04-12T12:56:46+00:00,3b51506956b66b834dc09adff0e245bc8aada778831a45a22f6ad524cc2e48dd,Repository artifact.
E00063,ARTIFACT,markdown,.claude/agents/sovereign-coder.md,1147,2026-04-12T12:56:46+00:00,0ebc7ac4a1f6bf9c8b18ce24541b362666f5cd374fbfb0150b647e9c6abed93c,Repository artifact.
E00064,ARTIFACT,markdown,.claude/agents/sovereign-planner.md,1115,2026-04-12T12:56:46+00:00,d9bc4a1d3cade27e33d760a2c10d11cb69f7a4cf9895534404db351cc2523040,Repository artifact.
E00065,ARTIFACT,markdown,.claude/agents/sovereign-researcher.md,984,2026-04-12T12:56:46+00:00,c8073985b757c22281c67af34561e035974208dc0efa759a4d9c327d626bd18d,Repository artifact.
E00066,ARTIFACT,markdown,.claude/agents/sovereign-reviewer.md,1061,2026-04-12T12:56:46+00:00,e3a70631a172d11c371a25a9c86334d90db372d9e4f65bceec3449c2081e2e49,Repository artifact.
E00067,ARTIFACT,markdown,.claude/agents/sparc/architecture.md,10884,2026-04-12T12:56:46+00:00,59263ab4b8919f974feb893b768faca84412de07812d71262335854d81ba438b,Repository artifact.
E00068,ARTIFACT,markdown,.claude/agents/sparc/pseudocode.md,8360,2026-04-12T12:56:46+00:00,428447d6a67d396f704e8ba7fdbba3c719f7c5840052b54dccb5763022a2953a,Repository artifact.
E00069,ARTIFACT,markdown,.claude/agents/sparc/refinement.md,13765,2026-04-12T12:56:46+00:00,dae546273f899c40c3c76554b56572bf071d0d43743db66e6cb63f2923678e8e,Repository artifact.
E00070,ARTIFACT,markdown,.claude/agents/sparc/specification.md,6996,2026-04-12T12:56:46+00:00,57bbdfa8b058a1fccffbe8a99a59570b4bad955a669cf7b22ee77e292b7a56e2,Repository artifact.
E00071,ARTIFACT,markdown,.claude/agents/specialized/mobile/spec-mobile-react-native.md,5537,2026-04-12T12:56:46+00:00,5cc5d5e6c9cb1279c32cdfb2daa32c06ee7171e82032ee887a9b4aa521747d99,Repository artifact.
E00072,ARTIFACT,markdown,.claude/agents/sublinear/consensus-coordinator.md,12480,2026-04-12T12:56:46+00:00,7fa2a1ad51ad687e511b3fccc43ee3c9f3deae649436d52304e20f00ba36891d,Repository artifact.
E00073,ARTIFACT,markdown,.claude/agents/sublinear/matrix-optimizer.md,7028,2026-04-12T12:56:46+00:00,ee115c000f31da3e6c678abe9eec7a07f64d5705deac11ba12e8ff9acc72ba5f,Repository artifact.
E00074,ARTIFACT,markdown,.claude/agents/sublinear/pagerank-analyzer.md,11297,2026-04-12T12:56:46+00:00,99fb156ddf139b68e582a72e5e36e427e55f417798b39647ad93ac48d09d99e1,Repository artifact.
E00075,ARTIFACT,markdown,.claude/agents/sublinear/performance-optimizer.md,14368,2026-04-12T12:56:46+00:00,99bcd7f3605226f2a8b51b391e8388c7080e1c4723c47ca8c7dc0962df852206,Repository artifact.
E00076,ARTIFACT,markdown,.claude/agents/sublinear/trading-predictor.md,9690,2026-04-12T12:56:46+00:00,16c9270fde6fc845fc992328af3faf1ab6ac074f313e13eb8d608e119507156a,Repository artifact.
E00077,ARTIFACT,markdown,.claude/agents/swarm/adaptive-coordinator.md,15930,2026-04-12T12:56:46+00:00,66a0e018b528c166df319782c191930da9b27c5346dbcf1e92782d7765f8488b,Repository artifact.
E00078,ARTIFACT,markdown,.claude/agents/swarm/hierarchical-coordinator.md,11010,2026-04-12T12:56:46+00:00,5ff7ed568325129d1db0ecca8391af9433e210bbcac87dc029237d20d05e2fa2,Repository artifact.
E00079,ARTIFACT,markdown,.claude/agents/swarm/mesh-coordinator.md,12861,2026-04-12T12:56:46+00:00,70207b48ac6df8fcd3c9a0b5f62e87f382e5fd9fc1d15ae984ae426cc760b7b1,Repository artifact.
E00080,ARTIFACT,markdown,.claude/agents/templates/automation-smart-agent.md,5335,2026-04-12T12:56:46+00:00,51be95aec74dbf48091e24949c52164596dd3be86b2e64240df62d9ad4e7de27,Repository artifact.
E00081,ARTIFACT,markdown,.claude/agents/templates/coordinator-swarm-init.md,3865,2026-04-12T12:56:46+00:00,ab58b07178243eb099e14eb9e2ab2f8d42b7887819c3aa8b9a350fa6874b14a0,Repository artifact.
E00082,ARTIFACT,markdown,.claude/agents/templates/github-pr-manager.md,4501,2026-04-12T12:56:46+00:00,6fdc7f9fb9b96ae659ef3fe03168f4ff769517e1acf467d1a130739f23914b04,Repository artifact.
E00083,ARTIFACT,markdown,.claude/agents/templates/implementer-sparc-coder.md,6511,2026-04-12T12:56:46+00:00,557129b56ec9569d55cfac9432a9288c5debd0b0f354640a19dacf14b4bc9e4e,Repository artifact.
E00084,ARTIFACT,markdown,.claude/agents/templates/memory-coordinator.md,4504,2026-04-12T12:56:46+00:00,8aeb10fad6f517a3cd0f6b2d48012880df1a6366f2e5a16db1ff9457385d169a,Repository artifact.
E00085,ARTIFACT,markdown,.claude/agents/templates/migration-plan.md,18313,2026-04-12T12:56:46+00:00,4e7bbd95b2685f79388d8d1a589da20159270ce7473b2b77fae79c50ad19ecb3,Repository artifact.
E00086,ARTIFACT,markdown,.claude/agents/templates/orchestrator-task.md,4013,2026-04-12T12:56:46+00:00,4af1f8472260fb40d63c15638ed004c0c702349c0c2f1a949eceb05061731157,Repository artifact.
E00087,ARTIFACT,markdown,.claude/agents/templates/performance-analyzer.md,5208,2026-04-12T12:56:46+00:00,97e3cff2daf0fc27f193533e6234a9b987a885418c21934069b9076b36959022,Repository artifact.
E00088,ARTIFACT,markdown,.claude/agents/templates/sparc-coordinator.md,4642,2026-04-12T12:56:46+00:00,41a8ed5dde643fc07123902e0555f1089a4cdab711f484b95092d5e4cf7f62fd,Repository artifact.
E00089,ARTIFACT,markdown,.claude/agents/testing/production-validator.md,11738,2026-04-12T12:56:46+00:00,2290d706d92b5248ccdb8c656e928d3f8edb213c9ffbe05d3f0e645b44280925,Repository artifact.
E00090,ARTIFACT,markdown,.claude/agents/testing/tdd-london-swarm.md,7016,2026-04-12T12:56:46+00:00,1157ccd19576639d09be1192f0762a4b81429b92f774a7ebfaef7fdb65415f9c,Repository artifact.
E00091,ARTIFACT,markdown,.claude/agents/testing/unit/tdd-london-swarm.md,7016,2026-04-12T12:56:46+00:00,1157ccd19576639d09be1192f0762a4b81429b92f774a7ebfaef7fdb65415f9c,Repository artifact.
E00092,ARTIFACT,markdown,.claude/agents/testing/validation/production-validator.md,11738,2026-04-12T12:56:46+00:00,2290d706d92b5248ccdb8c656e928d3f8edb213c9ffbe05d3f0e645b44280925,Repository artifact.
E00093,ARTIFACT,markdown,.claude/agents/v3/v3-integration-architect.md,10885,2026-04-12T12:56:46+00:00,291d18522db18b962ca54b43563658c69bed054d4a46ba2c7d0126555b376342,Repository artifact.
E00094,ARTIFACT,markdown,.claude/agents/v3/v3-memory-specialist.md,9679,2026-04-12T12:56:46+00:00,dfa2bfa3fc29a8ed8459ada68a9e3008b8e1ac7ac8490c2f9bdc303edce65f72,Repository artifact.
E00095,ARTIFACT,markdown,.claude/agents/v3/v3-performance-engineer.md,13456,2026-04-12T12:56:46+00:00,be8bbc98cd408dce852007fddfd54171d3cb0f90d3c4a7c58942894dafaeaddd,Repository artifact.
E00096,ARTIFACT,markdown,.claude/agents/v3/v3-queen-coordinator.md,3898,2026-04-12T12:56:46+00:00,e270bf8307a94b8fa9dfc737ca1d115595dec842ab777e1fdada2732c86301cb,Repository artifact.
E00097,ARTIFACT,markdown,.claude/commands/analysis/COMMAND_COMPLIANCE_REPORT.md,2012,2026-04-12T12:56:46+00:00,8f98ebb19ff440b895df9905d483c9c8ebaf203e46f93b993dd57c45d801a6e0,Repository artifact.
E00098,ARTIFACT,markdown,.claude/commands/analysis/bottleneck-detect.md,3541,2026-04-12T12:56:46+00:00,2873e9bdeb14a9c6abe69ed61a36c616f2bcb838f60ff6473364aafe3cbf3de9,Repository artifact.
E00099,ARTIFACT,markdown,.claude/commands/analysis/performance-bottlenecks.md,1325,2026-04-12T12:56:46+00:00,61e9e3a163b2d7772cf6822906872e3e88bab77bf9767745100408e0796672b4,Repository artifact.
E00100,ARTIFACT,markdown,.claude/commands/analysis/performance-report.md,623,2026-04-12T12:56:46+00:00,e67bea8ba6dad22bdc4245cd71767ceaf15169ce19ef7dd9c7f1d50ea05b92d3,Repository artifact.
E00101,ARTIFACT,markdown,.claude/commands/analysis/token-efficiency.md,1068,2026-04-12T12:56:46+00:00,ecb6c03b491c5f8eeae9ffc8f09586c7e8c6e40285616efaba91d6c8e939f6ea,Repository artifact.
E00102,ARTIFACT,markdown,.claude/commands/analysis/token-usage.md,566,2026-04-12T12:56:46+00:00,cbadb3c474d7ad11a4d4a5b17fcd0f147ddd00981e2c81bdbe82b41633b53ddd,Repository artifact.
E00103,ARTIFACT,markdown,.claude/commands/automation/auto-agent.md,2576,2026-04-12T12:56:46+00:00,40f23f854dc0fbe507b8dcd38e4b428e794be3fc78a4e438bcc86f05528e3ccf,Repository artifact.
E00104,ARTIFACT,markdown,.claude/commands/automation/self-healing.md,2145,2026-04-12T12:56:46+00:00,2371e11f0a455fd72d59d9a206390b77fe5cfaa325d1b4c9c999e354e81990f1,Repository artifact.
E00105,ARTIFACT,markdown,.claude/commands/automation/session-memory.md,1732,2026-04-12T12:56:46+00:00,2c174e08416e9d5d1f526c7b6bb79108fde4c38cd62cf6558fdb1dbdb4406cc9,Repository artifact.
E00106,ARTIFACT,markdown,.claude/commands/automation/smart-agents.md,1585,2026-04-12T12:56:46+00:00,238825c0f83edabc9e59f23448227ddc48808bce07a047cddfb3715e5e59c722,Repository artifact.
E00107,ARTIFACT,markdown,.claude/commands/automation/smart-spawn.md,533,2026-04-12T12:56:46+00:00,f0a60dcc2d045684c15046b16a72464f2629a0a75a05030aa9b7260e1e55d976,Repository artifact.
E00108,ARTIFACT,markdown,.claude/commands/automation/workflow-select.md,620,2026-04-12T12:56:46+00:00,296b3c5dc6316f581840ff038982518aa10b1ca45badf2abee4efeff039a0a64,Repository artifact.
E00109,ARTIFACT,markdown,.claude/commands/bizra-ship.md,1347,2026-04-18T23:06:19+00:00,7dfa90e0a27ae568c5762025d50a01af9bd13d70cea7d4c0e7ffa9ca8685cbc1,Repository artifact.
E00110,ARTIFACT,markdown,.claude/commands/bizra-verify.md,1106,2026-04-18T23:03:59+00:00,9c3861f67821d72ada331fcc69a752f5592000868e139671a3631073dc022c5c,Repository artifact.
E00111,ARTIFACT,markdown,.claude/commands/claude-flow-help.md,3626,2026-04-12T12:56:46+00:00,c809baa408eacad3279b65e960dc1323711cb30b36b6561949dde578d838016f,Repository artifact.
E00112,ARTIFACT,markdown,.claude/commands/claude-flow-memory.md,2829,2026-04-12T12:56:46+00:00,0cbeed7c94dc2f5417d1ed2749d52197953fd9a6a8933b8121c0b812d69abd74,Repository artifact.
E00113,ARTIFACT,markdown,.claude/commands/claude-flow-swarm.md,5277,2026-04-12T12:56:46+00:00,14778c8413d94b8dc36382073968da5aa4dbd08cd60d46ceeef3818936a1469c,Repository artifact.
E00114,ARTIFACT,markdown,.claude/commands/github/code-review-swarm.md,11255,2026-04-12T12:56:46+00:00,deb934a386c2fb0c070d411df26b16a17767693fb5d4658538635a78e0b3334a,Repository artifact.
E00115,ARTIFACT,markdown,.claude/commands/github/code-review.md,558,2026-04-12T12:56:46+00:00,c1bc7608b43aa1ee100d29795d369bef0df6cac114d94c30b42c206038c84be2,Repository artifact.
E00116,ARTIFACT,markdown,.claude/commands/github/github-modes.md,5687,2026-04-12T12:56:46+00:00,622955b84aa0784980fa2d97fe6494f46fe7b4dd7c3515d1e164be9ed6d999aa,Repository artifact.
E00117,ARTIFACT,markdown,.claude/commands/github/github-swarm.md,2416,2026-04-12T12:56:46+00:00,8af56205449b4c82e546901c6ffca10f122619757bf50aaed7b70bf43a6b8bca,Repository artifact.
E00118,ARTIFACT,markdown,.claude/commands/github/issue-tracker.md,8295,2026-04-12T12:56:46+00:00,e703cc1b48242262dec4f16ff032f70b320b1ca930252c4027ed6b42856cbb3e,Repository artifact.
E00119,ARTIFACT,markdown,.claude/commands/github/issue-triage.md,583,2026-04-12T12:56:46+00:00,c0d647e0dfe4d16a746a295bde36ff2f6ebef3931387393c9a461c741b90aef0,Repository artifact.
E00120,ARTIFACT,markdown,.claude/commands/github/multi-repo-swarm.md,11786,2026-04-12T12:56:46+00:00,f64c11ef70dd4a167db3e4789bfb17b829cf9c63c94c0f31bf820834162ea57c,Repository artifact.
E00121,ARTIFACT,markdown,.claude/commands/github/pr-enhance.md,550,2026-04-12T12:56:46+00:00,b295761f0a6f2eff72c27d66803c534b7e3ad4f4e6482bd516cd6065f8c6eff4,Repository artifact.
E00122,ARTIFACT,markdown,.claude/commands/github/pr-manager.md,5628,2026-04-12T12:56:46+00:00,2857dfbb9a47ff573edbbcca3838ced824a9d0122d675a6b0cc4659175f9aee1,Repository artifact.
E00123,ARTIFACT,markdown,.claude/commands/github/project-board-sync.md,10201,2026-04-12T12:56:46+00:00,c56ce14f05e3017f5eb21d7fd10c8689019a240f611a4caf0d30af72071e7609,Repository artifact.
E00124,ARTIFACT,markdown,.claude/commands/github/release-manager.md,11432,2026-04-12T12:56:46+00:00,33420566fedc1ba07a72727c56962f34e24f101aa4571be04251f9a843b48209,Repository artifact.
E00125,ARTIFACT,markdown,.claude/commands/github/release-swarm.md,12692,2026-04-12T12:56:46+00:00,2de2afecc7d310b4015c2f71d996cf2957325cb34d5fe884f1c5f4b9e6dfc045,Repository artifact.
E00126,ARTIFACT,markdown,.claude/commands/github/repo-analyze.md,604,2026-04-12T12:56:46+00:00,7c57c22d09ee9a7eea693a606e189a4f2d04e00f5f92120b73afdeb8e95e2f11,Repository artifact.
E00127,ARTIFACT,markdown,.claude/commands/github/repo-architect.md,11370,2026-04-12T12:56:46+00:00,f135a8c4252289ecc8cafb53f77332cc2cec38479ad0d9492a741b8f94f7b495,Repository artifact.
E00128,ARTIFACT,markdown,.claude/commands/github/swarm-issue.md,11393,2026-04-12T12:56:46+00:00,71782b93009c553768bfbe936986c3a230ed65880442adb8daba2037823ac986,Repository artifact.
E00129,ARTIFACT,markdown,.claude/commands/github/swarm-pr.md,6747,2026-04-12T12:56:46+00:00,753e7eed3db8e93d4a44369462e4470ac135abc8fbcb0cc80fd5a3d1c04bb4c3,Repository artifact.
E00130,ARTIFACT,markdown,.claude/commands/github/sync-coordinator.md,10772,2026-04-12T12:56:46+00:00,197e5b633bd2d8163e2ad70c53f3a32cfab7ed4185d6d1f1ad60d9902ef62732,Repository artifact.
